,Rating,reviewTime,UserId,ItemId,reviewText,unixReviewTime,1,2,3,4,5
5282,4,"03 17, 2015",A2AXHDSJEBEOIB,B00JGZNL4W,"Lightweight, comfortable, lightly padded,recessed area for the eyes.
The adjustable strap is nice , but when I pulled to adjust the strap one night it popped/tore off completely from one side. I had to sew it back on.",1426550400,0,0,0,1,0
8056,5,"12 15, 2015",A1Z5OJIHO6ZW13,B00OBL8OWA,Very beautiful.,1450137600,0,0,0,0,1
5937,5,"04 18, 2016",A1GTSEGAXWRSO8,B00W259T7G,"Love these Soaps and the Company whom makes them!  All are amazing.
Here is a Wonderful list to help everyone choose there favorite Scents!
Like helping other's.
 Pre de Provence Pure Vegetable Oil Soap - 8.8 oz. bar

With luscious scents and rich lather, these soaps are a customer favorite. Hard-milled to be long-lasting, with Shea Butter and Pure Vegetable Oils to moisturize your skin. Delicately scented and made with all natural ingredients. Individually wrapped bars.

Agrumes (Citrus Fruits) Light citrus blend of grapefruit, citron, and orange.
*Angel's Trumpet Sunny, floral fragrance. Exfoliating.
Apple Pear Summer day in the orchard; fresh and fruity.
Coconut Luscious... The fragrance of the islands.
Green Tea Exotic, sensuous, and tangy.
*Honey Almond Honey and Almond blended into the warm, sweet smell of Provence. Exfoliating.
Jasmin Exotic & floral.
*Juicy Pomegranate Fresh, juicy sweet. Exfoliating.
*Lavender Lavender, the best alternative to a trip to the south of France! Aromatic & woody. Exfoliating.
*Lemongrass Tangy, citrusy, and invigorating. Exfoliating.
*Lime Zest Earthy, citrusy zeal of the lime. Provides the well being of cheer and revitalization. Exfoliating.
Linden Sweet essence of a summer day in Provence. Fresh & clean.
Milk Clean, sweet, and pleasing.
*Mint Leaf Invigorating, refreshing, and restorative. Exfoliating.
Mirabelle Juicy, green floral
Moondance Bright, green, floral
Olive Oil Mild scent, highly moisturizing & non-allergenic. The very best for dry or sensitive skin.

Also good as a baby soap, shaving soap, laundry soap, or kitchen soap.
Peony Subtle, sensual, powdery, and romantic.
Pineapple Scrumptious... Sweet and fruity.
Raspberry Juicy, sunny
*Rose Petal French rose garden in summer. Exfoliating.
*Rosemary Mint Fresh, herbaceous
*Sage Herbal, fresh, and exhilarating. Exfoliating.
Starflower Sparkling, fruity, floral
*Tiare Tropical, creamy floral. Exfoliating.
Verbena Sparkling citrus to excite the senses.
Violette Sugared violets
*White Gardenia A beautiful shrub with fragrant white flowers that create a sweet, silky floral. Exfoliating.

* Asterisks in the list above indicate soaps with exfoliating visible bits of lavender blossoms, rose petals, apricot rind, lemongrass, sage and mint leaves. Along with the richness of shea butter, these botanicals help to exfoliate dead skin cells leaving skin renewed and soft.

.",1460937600,0,0,0,0,1
2508,5,"10 30, 2013",AT55FHUTTF5DM,B000URXP6E,I always get compliments when I wear this perfume. It was delivered in a timely manner. It looked just like the picture. The price was nice.,1383091200,0,0,0,0,1
1534,3,"07 16, 2016",A12MKIN6FTAVKL,B000GG7NU8,Gets the job done but sweats off . smells good .,1468627200,0,0,1,0,0
706,5,"04 10, 2018",A1NKYTRBYXO4TG,B0009RF9DW,Not drying out the skin. Leaves it clean and fresh.,1523318400,0,0,0,0,1
8488,4,"02 2, 2017",A4UWNRY0WWECK,B014GRTXXM,"Nice color, have no idea why it is ""amplified"" though. Seems the same as classic Manic Panic.",1485993600,0,0,0,1,0
1557,5,"01 15, 2015",A316658OMVTGJJ,B000GLRREU,Great!,1421280000,0,0,0,0,1
7655,3,"05 28, 2016",ANBNE7HEDRLTI,B00EHN4TH6,THIS PRODUCT IS OK DO NOT SEE ADIFFERENCE SO FAR ON MY EYELIDS WILL KEEP USING IN THE HOPE I SEE RESULTS,1464393600,0,0,1,0,0
349,5,"10 30, 2015",A2W78060JSRKED,B00006L9LC,"I bought this for my daughter.  She is vegan. She loves it,  makes her hair soft and helped with her dry scalp.. Just wish it came in a larger size because she has to use quite a bit of the conditioner, she has very long hair.",1446163200,0,0,0,0,1
4999,3,"11 29, 2015",ADMG5Z2GHJ65Z,B00BOJRGGM,Good product.,1448755200,0,0,1,0,0
3930,5,"11 6, 2017",A39AEA8OFO8JT,B001OHV1H4,"I was using this shampoo from six years and found helpful restoring hair and reducing dryness of psoriasis.
But it was discontinued from three years .Why I don't know .Then I used other psoriasis  shampoos ,which didn't help .scalp still dry and hair falling down. I bought on line but came in small bottle and was costly, and was looks like doublicate not the real.",1509926400,0,0,0,0,1
2868,4,"03 9, 2017",AIQ0ABOHK58F6,B0012Y0ZG2,Very happy with my first time using it my hair was manageable,1489017600,0,0,0,1,0
106,5,"12 26, 2017",A2ZZ75UB8VK31U,B00006L9LC,Love this product because of the way it makes my hair feel and look.,1514246400,0,0,0,0,1
4685,4,"10 12, 2014",A1V0TDDAKM4T63,B006U7NSO2,"This is a decent diffuser. It holds about 2/3 cup of water. It runs  about 3hrs straight maybe, can't be set for intervals of cutting on/off. It cuts off when the water/oil runs out. It blows forcefully so the mist doesn't just fall on the table/counter surface, but it gets into the air to circulate. One thing, not sure if it will cause any problems later on, but if I plug in the outlet to the wall and THEN plug the end into the diffuser it has sparked at the point of the plug-to-diffuser. The size is a little awkward for me, maybe my hands are too small, with its smooth surface it can be slippery to hold one-handed. I like that the air-vent can be rotated to blow in any direction without having to move the entire diffuser.",1413072000,0,0,0,1,0
7005,2,"09 8, 2016",AZEVJCQESFBBC,B01FTG8WBS,"I just received mine this week. I didn't receive 12 I only received 12.
This colors are bright. The lipstick is very sticky and doesn't come off AT ALL.",1473292800,0,1,0,0,0
335,5,"12 26, 2015",AUQ0Y1LUWQAN2,B00006L9LC,Been using this brand for years. My scalp and hair love it whether I'm living in Calofornia or Hawaii. Good quality hair products!,1451088000,0,0,0,0,1
3592,5,"12 19, 2012",A2KNKDQ38Q31SJ,B0012Y0ZG2,"I stayed at the Ritz-Carlton in Mexico and was really sad when the shampoos I used there ran out. They make your entire hotel room smell great when you use them.

This one has a similar impact. I use it as body wash too, but if you do it I recommend using a loofa to increase the longevity of the bottle. I've been using mine for four months and it only just now ran out. I have used it conservatively, maybe two times or three a week. I use the perfume too, but even with the perfume, my skin and hair still smells like the product for a few hours into the day. I have gotten a few compliments from strangers that I smell nice and clean with just the shampoo alone.",1355875200,0,0,0,0,1
3660,5,"02 13, 2013",A27KTLDSBWXNED,B0018OVL4G,"This is a very nice and attractive wooden bowl.  The side is concave and rounded at the top and bottom.  The lid is fitted and is rounded across its entire surface (not just around the perimeter).

My bowl is MUCH darker than the product photo suggests.  It is more like the product photo shown in ""Kingsley Shave Soap Bowl with Lid Natural Wood"" (available on Amazon, at a greater cost).  In fact, it looks EXACTLY like the Kingsley bowl - I wonder if they are really the same bowl sold under different labels.  I notice the Kingsley product listing also includes a photo of a lighter color - very similar to the product photo in this listing.  I prefer the darker color, which is what I received.

I bought this bowl to hold my ""Musgo Real Lime Glyce Soap"" (available on Amazon, currently with Prime shipping, although when I ordered three months ago, it was shipped (free, but slow) from South America).  This is a thin pre-shave soap.  The Musgo cake did not fit - it was too tall, but there was extra room around the perimiter.  I took the advise of other reviewers and heated it in a 1000-watt microwave for 40 seconds (I had first broken it into chunks with a screwdriver).  I heated it directly in this wooden bowl (why use another vessel?  Wood is microwave-safe).  It melted nicely to conform to this bowl - a perfect fit.  This is a pre-shave soap, and is glycerin based, and melts readily and quickly in a microwave (almost like butter).  I also attempted to melt a cake of sandalwood shave soap into a shaving mug (not a bowl), and it absolutely DID NOT WORK.  The sandalwood shave soap burned in the microwave, instead of melting.",1360713600,0,0,0,0,1
3284,5,"03 14, 2015",A3Q5NCX0Y43DG1,B0012Y0ZG2,Awesome,1426291200,0,0,0,0,1
7056,3,"09 4, 2017",AFADXZJYP5VHW,B01HD23OJG,Has a sheen but I don't mind applies smoothly,1504483200,0,0,1,0,0
7151,5,"01 15, 2014",A3PI4WRUV9FA3L,B000IQVVGI,"This is the good stuff, the right kind of rose scent, a giant bar, lasts a long time, the right balance.",1389744000,0,0,0,0,1
7241,4,"02 21, 2015",A2GIT4MXW79GCY,B001I2Q5DA,Smoky sweet and sexy.  With a secret weapon.  This fragrance is one the guys love... and it's so much better than commercial fragrance (not even in the same arena!)  This one for me is the Little black dress in my perfume arsenal. The phero blend Super Sexy for Women is a definite head-turner.  The first time I wore it my guy didn't know what hit him!,1424476800,0,0,0,1,0
7857,5,"03 26, 2017",A29GCQQLNLUJGG,B00JGPXW8C,"Frequently get compliments on my beautiful shiny hair, great shampoo",1490486400,0,0,0,0,1
9043,4,"12 14, 2017",A1PGXH95LTH5MN,B01GTAYAGO,This is a great kit!  I would recommend it.  It comes with everything you need to get started to get the benefits of using castor oil packs.  I am glad someone said get two as it is a great buy!,1513209600,0,0,0,1,0
7405,5,"02 19, 2018",A221T2TQB6RRD5,B005IC4V8C,"Very sturdy, its not assembled with any metal screws or holders, so its not going to break for sure. Solid wood, and holds my quran very well. Wish it was a bit higher . But love it anyways",1518998400,0,0,0,0,1
479,4,"07 9, 2014",AM8B1RWTFOE38,B00006L9LC,Ok,1404864000,0,0,0,1,0
6256,4,"03 19, 2016",AZ26CDSJ363AH,B013XKHA4M,"If you love body butters but hate the grease, waiting around for it to ""sink in"", you'll love this formula. This custardy, thick, whipped creme practically vanishes into your skin with a few rubs, leaving a faint silky trace - no oiliness or greasiness -- behaving like a light body lotion in this sense. You can get dressed immediately without ruining your clothes. Incredible softening texture. A pleasure for those who love to lavishly slather on indulgent butters without the 'slip n slide' factor.

The fragrance is very strong. It can double as perfume, and lasts a whole day. At first, i relished the fruity-nutty-toffee gourmand scent. But after an entire day, it got cloying; almost nauseating-- and the strength just can't be dialed down if you applied it all over. But if you love the smell, then, Bravo! you've just saved money not having to buying separate perfume.

The only negative is that, for the high price, it should really contain higher levels of plant-based oils and botanicals. The cupuacu, guarana, acai, cocoa butter and other ""brazilian"" extracts are listed AFTER the fragrance, which shows that they are at minimal levels (possibly single-digit % or less).

Ingredients:
Water, Methyl Glucose Sesquistearate, Phenyl Trimethicone , Dodecane, Caprylic/Capric Triglyceride, Fragrance, Cetearyl Alcohol , Glyceryl Stearate Citrate, Glyceryl Caprylate, Glycerin, Cetyl Alcohol, Sodium Phytate, Sodium Stearoyl Glutamate, Paullinia Cupana (Guaran&agrave;) Seed Extract, Theobroma Grandiflorum (Cupuau) Butter, Euterpe Oleracea (Aa&iacute;) Oil , Cocos Nucifera (Coconut) Oil, Mica Daucus Carota Sativa (Carrot) Seed Oil, Bertholletia Excelsa (Brazil Nut) Seed Oil, Ilex Guayusa Leaf Extract, Ilex Paraguariensis Leaf Extract, Distilled Alcohol, Sodium Hyaluronate, Hydroxyethyl Acrylates/Sodium Acryloyldimethyl Taurate Copolymer, Squalane, Phenoxyethanol , Ethylhexylglycerin, Xanthan Gum.",1458345600,0,0,0,1,0
